number,status,posts,title,url,first_post_at,remark
115,archived,1002,なんJNVA部★115,https://fate.5ch.net/test/read.cgi/liveuranus/1671460483,2022/12/19(月) 23:34:43.97,
116,archived,1002,なんJNVA部★116,https://fate.5ch.net/test/read.cgi/liveuranus/1671621193,2022/12/21(水) 20:13:13.37,
117,archived,1002,なんJNVA部★117,https://fate.5ch.net/test/read.cgi/liveuranus/1671803055,2022/12/23(金) 22:44:15.79,
118,archived,1002,なんJNVA部★118,https://fate.5ch.net/test/read.cgi/liveuranus/1672034918,2022/12/26(月) 15:08:38.11,
119,archived,1002,なんJNVA部★119,https://fate.5ch.net/test/read.cgi/liveuranus/1672160740,2022/12/28(水) 02:05:40.71,
120,archived,1002,なんJNVA部★120,https://fate.5ch.net/test/read.cgi/liveuranus/1672304115,2022/12/29(木) 17:55:15.65,
121,archived,1002,なんJNVA部★121,https://fate.5ch.net/test/read.cgi/liveuranus/1672476674,2022/12/31(土) 17:51:14.66,
122,archived,1002,なんJNVA部★122,https://fate.5ch.net/test/read.cgi/liveuranus/1672654440,2023/01/02(月) 19:14:00.53,
123,archived,1002,なんJNVA部★123,https://fate.5ch.net/test/read.cgi/liveuranus/1672807546,2023/01/04(水) 13:45:46.73,
124,archived,1002,なんJNVA部★124,https://fate.5ch.net/test/read.cgi/liveuranus/1672914747,2023/01/05(木) 19:32:27.02,
125,archived,1002,なんJNVA部★125,https://fate.5ch.net/test/read.cgi/liveuranus/1673029370,2023/01/07(土) 03:22:50.30,
126,archived,1002,なんJNVA部★126,https://fate.5ch.net/test/read.cgi/liveuranus/1673176819,2023/01/08(日) 20:20:19.14,
127,archived,1002,なんJNVA部★127,https://fate.5ch.net/test/read.cgi/liveuranus/1673292474,2023/01/10(火) 04:27:54.67,
128,archived,1002,なんJNVA部★128,https://fate.5ch.net/test/read.cgi/liveuranus/1673418720,2023/01/11(水) 15:32:00.21,
129,archived,1002,なんJNVA部★129,https://fate.5ch.net/test/read.cgi/liveuranus/1673527388,2023/01/12(木) 21:43:08.97,
130,archived,1002,なんJNVA部★130,https://fate.5ch.net/test/read.cgi/liveuranus/1673668284,2023/01/14(土) 12:51:24.13,
131,archived,1002,なんJNVA部★131,https://fate.5ch.net/test/read.cgi/liveuranus/1673783208,2023/01/15(日) 20:46:48.90,
132,archived,1002,なんJNVA部★132,https://fate.5ch.net/test/read.cgi/liveuranus/1673897340,2023/01/17(火) 04:29:00.77,
133,archived,1002,なんJNVA部★133,https://fate.5ch.net/test/read.cgi/liveuranus/1674036476,2023/01/18(水) 19:07:56.47,
134,archived,1002,なんJNVA部★134,https://fate.5ch.net/test/read.cgi/liveuranus/1674191441,2023/01/20(金) 14:10:41.70,
135,archived,1002,なんJNVA部★135,https://fate.5ch.net/test/read.cgi/liveuranus/1674350145,2023/01/22(日) 10:15:45.79,
136,archived,1002,なんJNVA部★136,https://fate.5ch.net/test/read.cgi/liveuranus/1674488413,2023/01/24(火) 00:40:13.46,
137,archived,1002,なんJNVA部★137,https://fate.5ch.net/test/read.cgi/liveuranus/1674660572,2023/01/26(木) 00:29:32.82,
138,archived,1002,なんJNVA部★138,https://fate.5ch.net/test/read.cgi/liveuranus/1674833233,2023/01/28(土) 00:27:13.17,
139,archived,1002,なんJNVA部★139,https://fate.5ch.net/test/read.cgi/liveuranus/1674974603,2023/01/29(日) 15:43:23.03,
140,archived,1002,なんJNVA部★140,https://fate.5ch.net/test/read.cgi/liveuranus/1675113816,2023/01/31(火) 06:23:36.64,
141,archived,1002,なんJNVA部★141,https://fate.5ch.net/test/read.cgi/liveuranus/1675289546,2023/02/02(木) 07:12:26.78,
142,archived,1002,なんJNVA部★142,https://fate.5ch.net/test/read.cgi/liveuranus/1675476156,2023/02/04(土) 11:02:36.27,
143,archived,1002,なんJNVA部★143,https://fate.5ch.net/test/read.cgi/liveuranus/1675607115,2023/02/05(日) 23:25:15.79,
144,archived,1002,なんJNVA部★144,https://fate.5ch.net/test/read.cgi/liveuranus/1675684868,2023/02/06(月) 21:01:08.85,
144,archived,1002,なんJNVA部★144,https://fate.5ch.net/test/read.cgi/liveuranus/1675684916,2023/02/06(月) 21:01:56.02,
144,archived,1002,なんJNVA部★144,https://fate.5ch.net/test/read.cgi/liveuranus/1675688907,2023/02/06(月) 22:08:27.08,
144,archived,1002,なんJNVA部★144,https://fate.5ch.net/test/read.cgi/liveuranus/1675693393,2023/02/06(月) 23:23:13.36,
145,archived,1002,なんJNVA部★145,https://fate.5ch.net/test/read.cgi/liveuranus/1675709429,2023/02/07(火) 03:50:29.88,
146,archived,1002,なんJNVA部★146,https://fate.5ch.net/test/read.cgi/liveuranus/1675934502,2023/02/09(木) 18:21:42.53,
147,archived,1002,なんJNVA部★147,https://fate.5ch.net/test/read.cgi/liveuranus/1676175319,2023/02/12(日) 13:15:19.56,
148,archived,1002,なんJNVA部★148,https://fate.5ch.net/test/read.cgi/liveuranus/1676292962,2023/02/13(月) 21:56:02.39,
149,archived,1002,なんJNVA部★149,https://fate.5ch.net/test/read.cgi/liveuranus/1676415295,2023/02/15(水) 07:54:55.45,
150,archived,1002,なんJNVA部★150,https://fate.5ch.net/test/read.cgi/liveuranus/1676504558,2023/02/16(木) 08:42:38.17,
151,archived,1010,なんJNVA部★151,https://fate.5ch.net/test/read.cgi/liveuranus/1676605237,2023/02/17(金) 12:40:37.36,
152,archived,1002,なんJNVA部★152,https://fate.5ch.net/test/read.cgi/liveuranus/1676652520,2023/02/18(土) 01:48:40.75,
153,archived,1002,なんJお絵描き部★153,https://fate.5ch.net/test/read.cgi/liveuranus/1660487731,2022/08/14(日) 23:35:31.70,
153,archived,1002,なんJNVA部★153,https://fate.5ch.net/test/read.cgi/liveuranus/1676761096,2023/02/19(日) 07:58:16.33,
154,archived,1002,なんJお絵描き部★154,https://fate.5ch.net/test/read.cgi/liveuranus/1660963882,2022/08/20(土) 11:51:22.86,
154,archived,1002,なんJNVA部★154,https://fate.5ch.net/test/read.cgi/liveuranus/1676865326,2023/02/20(月) 12:55:26.55,
155,archived,1002,なんJお絵描き部★155,https://fate.5ch.net/test/read.cgi/liveuranus/1661595049,2022/08/27(土) 19:10:49.91,
155,archived,1002,なんJNVA部★155,https://fate.5ch.net/test/read.cgi/liveuranus/1676961373,2023/02/21(火) 15:36:13.09,
156,archived,1002,なんJお絵描き部★156,https://fate.5ch.net/test/read.cgi/liveuranus/1662378720,2022/09/05(月) 20:52:00.99,
156,archived,1002,なんJNVA部★156,https://fate.5ch.net/test/read.cgi/liveuranus/1677059075,2023/02/22(水) 18:44:35.96,
157,archived,1002,なんJお絵描き部★157,https://fate.5ch.net/test/read.cgi/liveuranus/1662639234,2022/09/08(木) 21:13:54.64,
157,archived,1002,なんJNVA部★157,https://fate.5ch.net/test/read.cgi/liveuranus/1677145939,2023/02/23(木) 18:52:19.45,
158,archived,1002,なんJお絵描き部★158,https://fate.5ch.net/test/read.cgi/liveuranus/1662720078,2022/09/09(金) 19:41:18.87,
158,archived,1002,なんJNVA部★158,https://fate.5ch.net/test/read.cgi/liveuranus/1677263179,2023/02/25(土) 03:26:19.06,
159,archived,1002,なんJお絵描き部★159,https://fate.5ch.net/test/read.cgi/liveuranus/1662728994,2022/09/09(金) 22:09:54.83,
159,archived,1002,なんJNVA部★159,https://fate.5ch.net/test/read.cgi/liveuranus/1677378178,2023/02/26(日) 11:22:58.39,
159,archived,1002,なんJNVA部★159,https://fate.5ch.net/test/read.cgi/liveuranus/1677379479,2023/02/26(日) 11:44:39.83,
160,archived,1002,なんJお絵描き部★160,https://fate.5ch.net/test/read.cgi/liveuranus/1662736378,2022/09/10(土) 00:12:58.07,
160,archived,1002,なんJNVA部★160,https://fate.5ch.net/test/read.cgi/liveuranus/1677525893,2023/02/28(火) 04:24:53.31,
161,archived,1002,なんJお絵描き部★161,https://fate.5ch.net/test/read.cgi/liveuranus/1664187484,2022/09/26(月) 19:18:04.89,
161,archived,1002,なんJNVA部★161,https://fate.5ch.net/test/read.cgi/liveuranus/1677643860,2023/03/01(水) 13:11:00.43,
162,archived,1002,なんJお絵描き部★162,https://fate.5ch.net/test/read.cgi/liveuranus/1665396926,2022/10/10(月) 19:15:26.99,
162,archived,1002,なんJNVA部★162,https://fate.5ch.net/test/read.cgi/liveuranus/1677762501,2023/03/02(木) 22:08:21.75,
163,archived,1002,なんJお絵描き部★163,https://fate.5ch.net/test/read.cgi/liveuranus/1666818883,2022/10/27(木) 06:14:43.97,
163,archived,1002,なんJNVA部★163,https://fate.5ch.net/test/read.cgi/liveuranus/1677881751,2023/03/04(土) 07:15:51.93,
164,archived,1002,なんJお絵描き部★164,https://fate.5ch.net/test/read.cgi/liveuranus/1669377509,2022/11/25(金) 20:58:29.47,
164,archived,1002,なんJNVA部★164,https://fate.5ch.net/test/read.cgi/liveuranus/1677998901,2023/03/05(日) 15:48:21.73,
165,archived,1002,なんJお絵描き部★165,https://fate.5ch.net/test/read.cgi/liveuranus/1671754695,2022/12/23(金) 09:18:15.26,
165,archived,1002,なんJNVA部★165,https://fate.5ch.net/test/read.cgi/liveuranus/1678113228,2023/03/06(月) 23:33:48.17,
166,archived,1002,なんJお絵描き部★166,https://fate.5ch.net/test/read.cgi/liveuranus/1673428781,2023/01/11(水) 18:19:41.59,
166,archived,1002,なんJNVA部★166,https://fate.5ch.net/test/read.cgi/liveuranus/1678273374,2023/03/08(水) 20:02:54.15,
167,archived,1002,なんJNVA部★167,https://fate.5ch.net/test/read.cgi/liveuranus/1678367246,2023/03/09(木) 22:07:26.76,
168,archived,1002,なんJNVA部★168,https://fate.5ch.net/test/read.cgi/liveuranus/1678402781,2023/03/10(金) 07:59:41.43,
169,archived,1002,なんJNVA部★169,https://fate.5ch.net/test/read.cgi/liveuranus/1678476722,2023/03/11(土) 04:32:02.14,
170,archived,1002,なんJNVA部★170,https://fate.5ch.net/test/read.cgi/liveuranus/1678659833,2023/03/13(月) 07:23:53.38,
171,archived,1002,なんJNVA部★171,https://fate.5ch.net/test/read.cgi/liveuranus/1678829220,2023/03/15(水) 06:27:00.04,
172,archived,1002,なんJNVA部★172,https://fate.5ch.net/test/read.cgi/liveuranus/1678984030,2023/03/17(金) 01:27:10.81,
173,archived,1002,なんJNVA部★173,https://fate.5ch.net/test/read.cgi/liveuranus/1679155226,2023/03/19(日) 01:00:26.23,
174,archived,1002,なんJNVA部★174,https://fate.5ch.net/test/read.cgi/liveuranus/1679326948,2023/03/21(火) 00:42:28.96,
175,archived,1002,なんJNVA部★175,https://fate.5ch.net/test/read.cgi/liveuranus/1679473770,2023/03/22(水) 17:29:30.92,
176,archived,1002,なんJNVA部★176,https://fate.5ch.net/test/read.cgi/liveuranus/1679571571,2023/03/23(木) 20:39:31.73,
177,archived,1002,なんJNVA部★177,https://fate.5ch.net/test/read.cgi/liveuranus/1679734218,2023/03/25(土) 17:50:18.41,
178,archived,1002,なんJNVA部★178,https://fate.5ch.net/test/read.cgi/liveuranus/1679896401,2023/03/27(月) 14:53:21.01,
179,archived,1002,なんJNVA部★179,https://fate.5ch.net/test/read.cgi/liveuranus/1680004431,2023/03/28(火) 20:53:51.72,
180,archived,1002,なんJNVA部★180,https://fate.5ch.net/test/read.cgi/liveuranus/1680160046,2023/03/30(木) 16:07:26.74,
181,archived,1002,なんJNVA部★181,https://fate.5ch.net/test/read.cgi/liveuranus/1680334847,2023/04/01(土) 16:40:47.83,
182,archived,1002,なんJNVA部★182,https://fate.5ch.net/test/read.cgi/liveuranus/1680488767,2023/04/03(月) 11:26:07.70,
183,archived,1002,なんJNVA部★183,https://fate.5ch.net/test/read.cgi/liveuranus/1680673605,2023/04/05(水) 14:46:45.89,
184,archived,1002,なんJNVA部★184,https://fate.5ch.net/test/read.cgi/liveuranus/1680854356,2023/04/07(金) 16:59:16.51,
185,archived,1002,なんJNVA部★185,https://fate.5ch.net/test/read.cgi/liveuranus/1681045318,2023/04/09(日) 22:01:58.73,
186,archived,1002,なんJNVA部★186,https://fate.5ch.net/test/read.cgi/liveuranus/1681213742,2023/04/11(火) 20:49:02.43,
187,archived,1002,なんJNVA部★187,https://fate.5ch.net/test/read.cgi/liveuranus/1681397990,2023/04/13(木) 23:59:50.68,
188,archived,1002,なんJNVA部★188,https://fate.5ch.net/test/read.cgi/liveuranus/1681611826,2023/04/16(日) 11:23:46.48,
189,archived,1002,なんJNVA部★189,https://fate.5ch.net/test/read.cgi/liveuranus/1681747950,2023/04/18(火) 01:12:30.09,
190,archived,1002,なんJNVA部★190,https://fate.5ch.net/test/read.cgi/liveuranus/1681968857,2023/04/20(木) 14:34:17.38,
191,archived,1002,なんJNVA部★191,https://fate.5ch.net/test/read.cgi/liveuranus/1682089700,2023/04/22(土) 00:08:20.39,
192,archived,1002,なんJNVA部★192,https://fate.5ch.net/test/read.cgi/liveuranus/1682266762,2023/04/24(月) 01:19:22.43,
193,archived,1002,なんJNVA部★193,https://fate.5ch.net/test/read.cgi/liveuranus/1682478946,2023/04/26(水) 12:15:46.78,
194,archived,1002,なんJNVA部★194,https://fate.5ch.net/test/read.cgi/liveuranus/1682668676,2023/04/28(金) 16:57:56.50,
195,archived,1002,なんJNVA部★195,https://fate.5ch.net/test/read.cgi/liveuranus/1682821354,2023/04/30(日) 11:22:34.73,
196,archived,1002,なんJNVA部★196,https://fate.5ch.net/test/read.cgi/liveuranus/1682940787,2023/05/01(月) 20:33:07.53,
197,archived,1002,なんJNVA部★197,https://fate.5ch.net/test/read.cgi/liveuranus/1683047281,2023/05/03(水) 02:08:01.49,
198,archived,1002,なんJNVA部★198,https://fate.5ch.net/test/read.cgi/liveuranus/1683204475,2023/05/04(木) 21:47:55.49,
199,archived,1002,なんJNVA部★199,https://fate.5ch.net/test/read.cgi/liveuranus/1683315243,2023/05/06(土) 04:34:03.41,
200,archived,1002,なんJNVA部★200,https://fate.5ch.net/test/read.cgi/liveuranus/1683436784,2023/05/07(日) 14:19:44.25,
201,archived,1002,なんJNVA部★201,https://fate.5ch.net/test/read.cgi/liveuranus/1683546068,2023/05/08(月) 20:41:08.16,
202,archived,1002,なんJNVA部★202,https://fate.5ch.net/test/read.cgi/liveuranus/1683672268,2023/05/10(水) 07:44:28.05,
203,archived,1002,なんJNVA部★203,https://fate.5ch.net/test/read.cgi/liveuranus/1683796148,2023/05/11(木) 18:09:08.52,
204,archived,1002,なんJNVA部★204,https://fate.5ch.net/test/read.cgi/liveuranus/1683921260,2023/05/13(土) 04:54:20.22,
205,archived,1002,なんJNVA部★205,https://fate.5ch.net/test/read.cgi/liveuranus/1684057555,2023/05/14(日) 18:45:55.79,
205,active,5,なんJNVA部★205,https://fate.5ch.net/test/read.cgi/liveuranus/1684057571,2023/05/14(日) 18:46:11.01,
206,archived,1002,なんJNVA部★206,https://fate.5ch.net/test/read.cgi/liveuranus/1684160016,2023/05/15(月) 23:13:36.64,
207,archived,1002,なんJNVA部★207,https://fate.5ch.net/test/read.cgi/liveuranus/1684249737,2023/05/17(水) 00:08:57.99,
208,archived,1002,なんJNVA部★208,https://fate.5ch.net/test/read.cgi/liveuranus/1684399957,2023/05/18(木) 17:52:37.29,
209,archived,1002,なんJNVA部★209,https://fate.5ch.net/test/read.cgi/liveuranus/1684555065,2023/05/20(土) 12:57:45.78,
210,archived,1002,なんJNVA部★210,https://fate.5ch.net/test/read.cgi/liveuranus/1684653476,2023/05/21(日) 16:17:56.05,
211,archived,1002,なんJNVA部★211,https://fate.5ch.net/test/read.cgi/liveuranus/1684756133,2023/05/22(月) 20:48:53.98,
212,archived,1002,なんJNVA部★212,https://fate.5ch.net/test/read.cgi/liveuranus/1684909555,2023/05/24(水) 15:25:55.89,
213,archived,1002,なんJNVA部★213,https://fate.5ch.net/test/read.cgi/liveuranus/1685050275,2023/05/26(金) 06:31:15.83,
214,archived,1002,なんJNVA部★214,https://fate.5ch.net/test/read.cgi/liveuranus/1685198953,2023/05/27(土) 23:49:13.10,
215,archived,1002,なんJNVA部★215,https://fate.5ch.net/test/read.cgi/liveuranus/1685341329,2023/05/29(月) 15:22:09.66,
216,archived,1002,なんJNVA部★216,https://fate.5ch.net/test/read.cgi/liveuranus/1685500098,2023/05/31(水) 11:28:18.41,
217,archived,1002,なんJNVA部★217,https://fate.5ch.net/test/read.cgi/liveuranus/1685636519,2023/06/02(金) 01:21:59.42,
218,archived,1002,なんJNVA部★218,https://fate.5ch.net/test/read.cgi/liveuranus/1685828341,2023/06/04(日) 06:39:01.18,
219,archived,1002,なんJNVA部★219,https://fate.5ch.net/test/read.cgi/liveuranus/1685975035,2023/06/05(月) 23:23:55.92,
220,archived,1002,なんJNVA部★220,https://fate.5ch.net/test/read.cgi/liveuranus/1686204895,2023/06/08(木) 15:14:55.41,
221,archived,1002,なんJNVA部★221,https://fate.5ch.net/test/read.cgi/liveuranus/1686400841,2023/06/10(土) 21:40:41.21,
222,archived,1002,なんJNVA部★222,https://fate.5ch.net/test/read.cgi/liveuranus/1686626563,2023/06/13(火) 12:22:43.35,
223,archived,1002,なんJNVA部★223,https://fate.5ch.net/test/read.cgi/liveuranus/1686836346,2023/06/15(木) 22:39:06.31,
224,archived,1002,なんJNVA部★224,https://fate.5ch.net/test/read.cgi/liveuranus/1687079922,2023/06/18(日) 18:18:42.58,
225,archived,1002,なんJNVA部★225,https://fate.5ch.net/test/read.cgi/liveuranus/1687324914,2023/06/21(水) 14:21:54.83,
226,archived,1002,なんJNVA部★226,https://fate.5ch.net/test/read.cgi/liveuranus/1687512014,2023/06/23(金) 18:20:14.09,
227,archived,1002,なんJNVA部★227,https://fate.5ch.net/test/read.cgi/liveuranus/1687749335,2023/06/26(月) 12:15:35.99,
228,archived,1002,なんJNVA部★228,https://fate.5ch.net/test/read.cgi/liveuranus/1687953737,2023/06/28(水) 21:02:17.90,
229,archived,1002,なんJNVA部★229,https://fate.5ch.net/test/read.cgi/liveuranus/1688173275,2023/07/01(土) 10:01:15.43,
230,archived,1002,なんJNVA部★230,https://fate.5ch.net/test/read.cgi/liveuranus/1688307392,2023/07/02(日) 23:16:32.60,
231,archived,1002,なんJNVA部★231,https://fate.5ch.net/test/read.cgi/liveuranus/1688479009,2023/07/04(火) 22:56:49.56,
232,archived,1002,なんJNVA部★232,https://fate.5ch.net/test/read.cgi/liveuranus/1688664590,2023/07/07(金) 02:29:50.12,
233,archived,1002,なんJNVA部★233,https://fate.5ch.net/test/read.cgi/liveuranus/1688887977,2023/07/09(日) 16:32:57.97,
234,archived,1002,なんJNVA部★234,https://fate.5ch.net/test/read.cgi/liveuranus/1689057599,2023/07/11(火) 15:39:59.54,
235,archived,1002,なんJNVA部★235,https://fate.5ch.net/test/read.cgi/liveuranus/1689251757,2023/07/13(木) 21:35:57.22,
236,archived,1002,なんJNVA部★236,https://fate.5ch.net/test/read.cgi/liveuranus/1689468968,2023/07/16(日) 09:56:08.80,
237,archived,1002,なんJNVA部★237,https://fate.5ch.net/test/read.cgi/liveuranus/1689528464,2023/07/17(月) 02:27:44.28,
238,archived,1002,なんJNVA部★238,https://fate.5ch.net/test/read.cgi/liveuranus/1689740149,2023/07/19(水) 13:15:49.11,
239,archived,1002,なんJNVA部★239,https://fate.5ch.net/test/read.cgi/liveuranus/1689937245,2023/07/21(金) 20:00:45.54,
240,archived,1002,なんJNVA部★240,https://fate.5ch.net/test/read.cgi/liveuranus/1690123854,2023/07/23(日) 23:50:54.80,
241,archived,1002,なんJNVA部★241,https://fate.5ch.net/test/read.cgi/liveuranus/1690348967,2023/07/26(水) 14:22:47.43,
242,archived,1002,なんJNVA部★242,https://fate.5ch.net/test/read.cgi/liveuranus/1690549794,2023/07/28(金) 22:09:54.52,
243,archived,1002,なんJNVA部★243,https://fate.5ch.net/test/read.cgi/liveuranus/1690753154,2023/07/31(月) 06:39:14.87,
244,archived,1002,なんJNVA部★244,https://fate.5ch.net/test/read.cgi/liveuranus/1690989275,2023/08/03(木) 00:14:35.00,
245,active,146,なんJNVA部★245,https://fate.5ch.net/test/read.cgi/liveuranus/1691235893,2023/08/05(土) 20:44:53.46,
246,active,539,なんJNVA部★246,https://fate.5ch.net/test/read.cgi/liveuranus/1691268842,2023/08/06(日) 05:54:02.57,
247,archived,1002,JNVA★247,https://fate.5ch.net/test/read.cgi/liveuranus/1691475006,2023/08/08(火) 15:10:06.83,
248,active,249,なんJNVA部★248,https://fate.5ch.net/test/read.cgi/liveuranus/1691366405,2023/08/07(月) 09:00:05.10,
248,active,307,なんJNVA立口β★248,https://fate.5ch.net/test/read.cgi/liveuranus/1691400235,2023/08/07(月) 18:23:55.60,
249,active,234,なんJNVA防弾倍β★249,https://fate.5ch.net/test/read.cgi/liveuranus/1691412093,2023/08/07(月) 21:41:33.37,
250,active,244,なんJNVA部★250,https://fate.5ch.net/test/read.cgi/liveuranus/1691413320,2023/08/07(月) 22:02:00.56,
251,active,233,なんJNVA部★251,https://fate.5ch.net/test/read.cgi/liveuranus/1691416503,2023/08/07(月) 22:55:03.50,
252,active,657,なんJNVA部★114514,https://fate.5ch.net/test/read.cgi/liveuranus/1691429986,2023/08/08(火) 02:39:46.53,別名「★114514」
253,archived,1002,なんJNVA部★253　ハゲ・チビ・鉄オタ専用スレ,https://fate.5ch.net/test/read.cgi/liveuranus/1691451527,2023/08/08(火) 08:38:47.13,
253,active,3,なんJNVA部★253,https://fate.5ch.net/test/read.cgi/liveuranus/1691706683,2023/08/11(金) 07:31:23.66,
254,active,249,なんJNVA部★247,https://fate.5ch.net/test/read.cgi/liveuranus/1691363619,2023/08/07(月) 08:13:39.12,別名「JNVA★247」
256,archived,1002,JNVA★256,https://fate.5ch.net/test/read.cgi/liveuranus/1692185298,2023/08/16(水) 20:28:18.51,
257,archived,1002,なんJNVA部★257,https://fate.5ch.net/test/read.cgi/liveuranus/1692418980,2023/08/19(土) 13:23:00.56,
258,archived,1002,なんJNVA部★258,https://fate.5ch.net/test/read.cgi/liveuranus/1692692104,2023/08/22(火) 17:15:04.86,
259,archived,1002,なんJNVA部★259,https://fate.5ch.net/test/read.cgi/liveuranus/1693018809,2023/08/26(土) 12:00:09.78,
260,archived,1002,なんJNVA部★260,https://fate.5ch.net/test/read.cgi/liveuranus/1693312070,2023/08/29(火) 21:27:50.03,
261,archived,1002,なんJNVA部★261,https://fate.5ch.net/test/read.cgi/liveuranus/1693550738,2023/09/01(金) 15:45:38.62,
262,archived,1002,なんJNVA部★262,https://fate.5ch.net/test/read.cgi/liveuranus/1693910349,2023/09/05(火) 19:39:09.76,
263,archived,1002,なんJNVA部★263,https://fate.5ch.net/test/read.cgi/liveuranus/1694182939,2023/09/08(金) 23:22:19.86,
264,archived,1002,なんJNVA部★264,https://fate.5ch.net/test/read.cgi/liveuranus/1694478908,2023/09/12(火) 09:35:08.60,
265,archived,1002,なんJNVA部★265,https://fate.5ch.net/test/read.cgi/liveuranus/1694688867,2023/09/14(木) 19:54:27.57,
266,archived,1002,なんJNVA部★266,https://fate.5ch.net/test/read.cgi/liveuranus/1694948061,2023/09/17(日) 19:54:21.53,
267,archived,1002,なんJNVA部★267,https://fate.5ch.net/test/read.cgi/liveuranus/1695210992,2023/09/20(水) 20:56:32.11,
268,archived,1002,なんJNVA部★268,https://fate.5ch.net/test/read.cgi/liveuranus/1695528231,2023/09/24(日) 13:03:51.69,
269,archived,1002,なんJNVA部★269,https://fate.5ch.net/test/read.cgi/liveuranus/1695800284,2023/09/27(水) 16:38:04.32,
270,archived,1002,なんJNVA部★270,https://fate.5ch.net/test/read.cgi/liveuranus/1696119475,2023/10/01(日) 09:17:55.90,
271,archived,1002,なんJNVA部★271,https://fate.5ch.net/test/read.cgi/liveuranus/1696248064,2023/10/02(月) 21:01:04.52,
272,archived,1002,なんJNVA部★272,https://fate.5ch.net/test/read.cgi/liveuranus/1696492587,2023/10/05(木) 16:56:27.73,
273,archived,1002,なんJNVA部★273,https://fate.5ch.net/test/read.cgi/liveuranus/1696752928,2023/10/08(日) 17:15:28.19,
274,archived,1002,なんJNVA部★274,https://fate.5ch.net/test/read.cgi/liveuranus/1697068480,2023/10/12(木) 08:54:40.67,
